path,bytes,sha256,classification
06_experiments/stage_01f5b_requalification_execution/results/preflight_audit.json,7950,74f824122ba17577630c0f0d926745984c87a361e1d2f9e0e0139932afffd2bf,aggregate_result
06_experiments/stage_01f5b_requalification_execution/results/preflight_audit_attempt2.json,7943,67e2699c493bc7758e9a9d068923c4990d9cb3a8ea1afbdd384dd2b30646cc0f,aggregate_result
06_experiments/stage_01f5b_requalification_execution/results/reference_qualification.json,10280,cde6f9f3af3df4cc1fdd3731b9c50cf7c7c1eb347993ccff16cc92f11e2ae44e,aggregate_result
06_experiments/stage_01f5b_requalification_execution/results/run_status_table.csv,3852,f6049e6bf12687d3f1b6097cef2c84e613fef73743bb361ef59e001df520b4ed,aggregate_result
06_experiments/stage_01f5b_requalification_execution/results/spatial_analysis.json,9082,40ec9202640d955ba0261de554ceae0c5d1258051d10d091225d7468d007da74,aggregate_result
06_experiments/stage_01f5b_requalification_execution/results/stage01f5b_evaluation.json,11066,4b3eec7d6283049c9873bb2e8416adb734442bdc77fa3c2cf97fabf89dbeea32,aggregate_result
06_experiments/stage_01f5b_requalification_execution/results/time_and_platform_analysis.json,71769,098e3c93fec707a4a8a40b54316f043a772cce771d8d3cf7a5f264e0ca4ae4dd,aggregate_result
06_experiments/stage_01f5b_requalification_execution/run_stage01f5b_campaign.py,17448,394601cac3d3dd007330e48ec8f1ae676f6e5aa558301fb5c403199022d2bc0b,stage01f5b_implementation
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt1e3/status.json,94,86149e81ddf02313cf3bb2b0ea0ec5465958884a11c43ee8a4bd4b9feb217123,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt1e3/summary.json,2063,250bc069add5b18e2df257b0ad4dccb1eb95e034149654ec2f3f39bb0db882b1,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt1p25e4/status.json,97,4250373b3946cba43a99f5f881a568426bf980dfd7b46ca84c202c505a7f8c90,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt1p25e4/summary.json,2074,8f832db757af207750f3853ed24a40dfdd2e2d30e2ccb42740f496c8192a584e,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt2p5e4/status.json,96,b234437a25d10262465973920c1b5b7c7af19804a5069a4abbdecc310ea38c29,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt2p5e4/summary.json,2070,e369b07f95ff3b13854d7d8d607ddf6617586ce9fc437c7dff001779eb9270b5,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt5e4/status.json,94,15e69760837b505d9899189dbb088ce25d416d352c190061643e38ee53454998,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt5e4/summary.json,2060,a757caced5d5a5d5c4dddc5ebc9e5d7059646be4e9f565c3624251b8aa0045f1,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt6p25e5/status.json,97,e1ff54d5fde9b47b70bbc153ce0e581fe4f940368e161b1856603ce810322464,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt6p25e5/summary.json,2074,31bf1b6d26b4604675b750dba89d804431a2a3126c631c13c0b67f781b533fb0,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt6p25e5_rep2/status.json,102,18278126a419a894a0033cd20644c88e9fa5a4afe4b35dfd9491b9f4f62100b4,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_a_dt6p25e5_rep2/summary.json,2091,37f682f92e661651abffa48777587d40e68aa5fa5ad91e2ec1acc92e83bb6455,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt1e3/status.json,94,38349f402d6cf80cd9c4e829555043defc2405bf5651df60172a3a4ce97523fd,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt1e3/summary.json,2055,1d8d9e1c5dfbbb2dc555896e04a0e0a8ced341fcd6baa85f44937ec6da661dd2,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt1p25e4/status.json,97,bedc3d2f1cd502642df38bd3f6716874438ba44addf484ec70d55ab49334922f,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt1p25e4/summary.json,2070,acd2e0b2ca32ac69c09cadf8056bdf0fcf670b666bf9d1a0f7d23b97cb027f7d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt2p5e4/status.json,96,fadb173db04b0044b9c221d0c033249d7256cdac14b9cacb57645711a1d7b5af,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt2p5e4/summary.json,2061,8277f6cab8e3dc45737d7eacd6f8566caf1338f4985140071cbb4cc66b980567,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt5e4/status.json,94,b75bb5e8b8a85bc808acc7a2d2d9b312f4f9354ae1711308fcf1bff6bb56a515,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt5e4/summary.json,2059,52094b4346a04707da597e5d707ab2864a9071dd6394a062cd19dfc1e6494d0f,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt6p25e5/status.json,97,179587337accb02520cd554b47c370f9f7079f553510ac6f6e2dd85b8807d28d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt6p25e5/summary.json,2073,8a090f14034f0f5edf789047915137347679dd60e0118ded03ef436c680847e0,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt6p25e5_rep2/status.json,102,7e0d7775aea5371540d350ecdc2d0b1ae86cff18f4c883c82c93fe492f7b299b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_hold_b_dt6p25e5_rep2/summary.json,2086,373be5d7335e43154ec711d6ef0b1daf8770b46fc6452014d9ce4e7813f9d7b8,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt1e3/status.json,94,2d81a0ad08116a223ee8fba136d905d73bcd6d425d286b4b45eaa08880626f25,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt1e3/summary.json,2072,cf146f773450918eb525ac4d69bfb06fb8eb7ead0131be092fa67ae33c152191,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt1p25e4/status.json,97,0873df5a8a5a11d6b2ca9b9971c09bee56997febfee0b6ba21237d9de707db34,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt1p25e4/summary.json,2083,fd120060d69022d29757a6390375bd93fa3c0a90f0e0ab38f0374e9b1aeb37c9,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt2p5e4/status.json,96,e93daf5d85475f38839912cc6b2c47d172609bc3d085958fdfc7e5a47f6447e3,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt2p5e4/summary.json,2080,963baad5c1e9851aaa7a51a400467fabfa9c7d64533373e0f99c2406a160d7f8,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt5e4/status.json,94,c39083697db5454106eeda206a77ac4ac4dc6b0fe54477b5cbc1f65a8fc3eb8e,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt5e4/summary.json,2073,52f9214515ce50410d98c429e0ecf0b91fcd30a811e3da273e11004a131138ec,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt6p25e5/status.json,97,be679baa748d080f97b8cf5a041364857aef03c5d01e063d01841458a2bc7344,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt6p25e5/summary.json,2082,216f52be2d94e56b713cdbb69ecca7994e773bdf66d1844e41543b32eaa4fcd5,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt6p25e5_rep2/status.json,102,4924392c31bd6a681f96982991035175167cb4665ee8a4aebd9492219480acb0,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_a_dt6p25e5_rep2/summary.json,2100,b2f7c4eaa0622dd6ff9a976ae6fad5186f69261524e7c64b8071dc66112a7806,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt1e3/status.json,94,1f8bee4f8acc6e7f04a0ac564a6da44d32222a7cb88e2bdabf631ef7e7f3ac96,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt1e3/summary.json,2071,09d56ad56d99bc15a9dd4bbe30efc45d316a45c623bc4fd11eb6c6a77bd192a1,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt1p25e4/status.json,97,06c87882173b498931a4946a13e03c2a0b1c191855b31efe5995fa3ffcef51e0,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt1p25e4/summary.json,2081,c7954d87e282357456e1c94a1f12cb7efd7978aceca7e8295e64cb398a21385f,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt2p5e4/status.json,96,1e20c1961aeea6d9c4f894c37cef0abb49cc5e77ebceb0dca2373530f2e73053,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt2p5e4/summary.json,2075,5b480c8d19a5795ea4f69b4881019a9d13d5a5b251c82cd5d9b41191b2321797,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt5e4/status.json,94,dff6805844b86dac286f49a45eacb255bc50c626c6fc86f9f5f77d823f79a901,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt5e4/summary.json,2065,de885e64e7de145157f548ee9b3bb90fba9de8f049f72b01867686185adbf2ff,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt6p25e5/status.json,97,7fe718991cffda38b0d4c8e57603f61e112292d95ae064ba85d0435f3a450dce,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt6p25e5/summary.json,2078,2a531734d31f5ef95f142049e2e32a5daa439dd1f79128a9394e17e3d7f422fd,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt6p25e5_rep2/status.json,102,b1dede2ce3611d6dffec6e249053a47db601a78d2b332afa17ba3dc8e7ebaeca,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_main_b_dt6p25e5_rep2/summary.json,2098,3fc744b289ed54094c23dfb1fb2960f2ca7c8d7caf310606b132e68c46ce1b76,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_n64_smoke_a/infrastructure_failure.json,440,047609812d0959c727574c2714ff917a8c6631438c6c0ed1f5e57888c16462d4,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_n64_smoke_a/status.json,223,08fa29a042093d7033e5fcf4454b0a35b29e3f93ef584e6eb5e8dc113428939f,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_n64_smoke_a_infra_retry1/status.json,106,87e6c6d46e3273541a932ef8d7f88cec4629be35bd3e29e07d6594ed9d0fb720,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_n64_smoke_a_infra_retry1/summary.json,2211,8f81864854fc97240946398734d33c2689f4ea7029c2a9ff380b9a5443a48b68,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_n64_smoke_b/status.json,93,e1d25b9f721a6c8f4c4a2bf78e0fb2b50de7d69f98fa858ae7dd839936a17d66,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_n64_smoke_b/summary.json,2182,12986dbd12487d23472505f8ff455f496c58f29233e5f76b253e92a49063895c,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_a_baseline/status.json,101,b259ec8d08a291c71edb173d23b77c4dad5d990c2b770c9b70cf262995716fe1,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_a_baseline/summary.json,3224,d3005aec4e50b344b712821e246fd5a30202b608a3586a9ed4fa12db9b0b2315,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_a_third/status.json,98,5bb31775a250b88477611691b381c4084338ef6d01b36e77914e8f2745973396,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_a_third/summary.json,3221,18975e4733dc35eb7b33f15bdd01733d2c4de8687f1ee018628f43294c87e011,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_a_tighter/status.json,100,a057dee45600100997b7700e9730e556a7c2eeb8c705a6a32ee913a0389f38b2,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_a_tighter/summary.json,3221,d6769e89193888e19afe803301904e5012cb3bad5cb2bb3b71c36fd2fdb19433,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_b_baseline/status.json,101,a81d3ad17089ccc475b3bdd38a480afed219fa23a4c6167de8af28586d09881b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_b_baseline/summary.json,3222,540a66d543fdb4b0fa898166f7c0b2b5795740d6435057729c30ccdc1bacfc4c,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_b_third/status.json,98,23b2be52526c190b5b84c01453abc4134e528be4365b0729a1ba695adabe70a9,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_b_third/summary.json,3216,b49b42a55e729ec349b1532abaca1574b1d7c6126d3b002c54769bc69668e4b7,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_b_tighter/status.json,100,efe98b2e0772fb040393e9dd2346b3108011afbb674a16b72ea57f207d2dba74,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_hold_b_tighter/summary.json,3220,a7d03cc1a27234e01b3a6d2585582afdedf4eac890ff492511521998bf26d86f,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_a_baseline/status.json,101,943aef2d186990cfb0f4ef6df0b24e768149ccbe58db151cc2f0eac5f81bb336,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_a_baseline/summary.json,3239,bfa9d5721136f4c2eb8389fc691b98701c91c1fa17de4b3a7067e0b7a49dfce0,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_a_third/status.json,98,9d56e7f5c23a195eb9892d9f295b35a3d2f8bfe83fcf72339b2eec4a48f99303,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_a_third/summary.json,3235,feeb9b4dc403df172638ee0fe6442eda47910f31fbf802e08f3cff288386b166,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_a_tighter/status.json,100,1d55b6566c596b6db0a8b6fd31a4ca61d27e32392ab1d13b39877c0fe7c39f4f,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_a_tighter/summary.json,3239,eb63b02e1a434cbe3f4e1d17233cf761ec9fc8f6c940b5f46d21cf92ffac6a92,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_b_baseline/status.json,101,982fbca43a0db471ce8e05cedbeb9b5a09d72175b2275ba7073202cccd75d897,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_b_baseline/summary.json,3236,de9076ac23bc832a0b33218a1ed23952a6cf66f9f32011c25bd16c22cc261e7b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_b_third/status.json,98,e6a1f938ca5c35f4f77cd9b15ea5e79f7e4ce1e38c46191756fe0d4fbedafa1d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_b_third/summary.json,3231,90f10fe988bce70f0ae6743f78a6c3c9dc74628819a8500d2a4da2ec293a7c61,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_b_tighter/status.json,100,1284272035d96c04daf0657a9fad2ce6ca5b5e79c47c05cfbf5b5404163e3e21,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_main_b_tighter/summary.json,3233,2a3987e5f5895c5e713c10501360e3f26c9eb94e2e52e47b5643c49a7020f9b5,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n16_baseline/status.json,106,b6734a19e3718f4e89e467f36b1a235bb17b11823850226e9f248248d5b3baf7,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n16_baseline/summary.json,3570,345f6333b0f408bce2e075491cd25e2e92780f86cf1fb87cb62951d3526de9af,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n16_third/status.json,103,696cf76ff63e3e10a67eb126aae52befb246a35ebfbcebb4c6e54bedb6f1603e,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n16_third/summary.json,3560,83a0bf348b758582a0e40365bc04d9e4be8bd33f1440e59f3ce572f4f68fab96,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n16_tighter/status.json,105,c27a7b39f0ab3209c149db4e9d23494653e4750b577594b3ed8713bf37658afd,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n16_tighter/summary.json,3571,fb588e9cb338bc4897469b28536d8c18a986824365310c94f712aefeaae57f37,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n24_baseline/status.json,106,dffbf500bd34d67f23b1806a920e81aec190479c8cf04a341f532271189b9df5,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n24_baseline/summary.json,4441,9728568bad47815b6291594dade9237b2d493cda1b41fec29b9275bd4180c693,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n24_third/status.json,103,84bb8a8a8d635aa0448cf2a96cda6031ad7a89f01cd4e243ace27a7a9dd791e0,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n24_third/summary.json,4517,177f39459097a6969c755d44555afdbed37c3dbb14b77cbb95175a960af6e317,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n24_tighter/status.json,105,e5a262ac33263b3a527a55be08a4b17035c77ecdd4f7a66d6a8657cac878e4fe,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n24_tighter/summary.json,4479,109ee5dd7449afb50780bbbec81f02d06ec9f42ef17c98a44bb7d9ef7901feec,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n32_baseline/status.json,106,50115652a4a802cd28620098221e9ee37858d53b1e8d3753913a5b22f016385a,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n32_baseline/summary.json,4272,ce70e645317ccc9d76034b00f2095cca561d41583ae0fe0d9454039b6818e378,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n32_third/status.json,103,003a8485e18b06a324ff65b8a694282300c24b43ca06addf25039a43be1d7230,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n32_third/summary.json,4276,689889cf69f249efffea0f08abeaf8af62f838e00ea1809a5d9f59514c389405,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n32_tighter/status.json,105,08ece185488529c5c4bcb987885e4bab05149167e70572d6a1d812ad644a9d7b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n32_tighter/summary.json,4280,f61060e6c7425b5a0bacff3b7e9a173a3e8595d124d0914940192ec0e70293a7,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n48_baseline/status.json,106,63b7251054d76f3a356a84f5a662a7808c57fe37a5b5d659108f3d573b88e13b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n48_baseline/summary.json,6277,5cc2173eb4b10dce53b4e3980a4c31165937368569ad626ad74885a5cda52530,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n48_third/status.json,103,54038eebac3d33649ea03b74fe9fce7e9cce427a01d0d9fed0a9c9ea9fd3f675,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n48_third/summary.json,6343,478921155800779552177598debd5b80a1751f34d9fc9902289c55e5dcfb0db3,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n48_tighter/status.json,105,e8d6d7a65fb984941f554c7289fca7863e53941397e99356672468b3b1c11040,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n48_tighter/summary.json,6303,0c643bca47f97030ba7e442c8739bc51fda56595fb7b3685956afc3314ad02ed,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n64_baseline/status.json,106,ada7e0ad46cfd1c03a82a74df951ecb20b8cb5edee57a0fd2728b2f63a065a1b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n64_baseline/summary.json,8305,cfb6832ba922f00858ee6074765e72bb537fe3247641fd4e3e3b355b80c2a271,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n64_third/status.json,103,b5a53dbb96d5226e80cc50f9197002544966f52671b8b737a8d4c8de2627b96d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n64_third/summary.json,9068,d4bacc75a113b4535f7345d6b422babab316eb1629e48fe429b9e491b1f1c2ea,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n64_tighter/status.json,105,eaf13e1a857972de82bfa1b72dd76b5fdb1fcc279b4ae34d494d864387d49df9,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_ref_space_b_n64_tighter/summary.json,8630,37ae4aa7133cb5e76dc25ef6eec406a35e6065abac6206bdd4e043698ac727b1,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n16/status.json,93,64ba1d68e2dfadb47518c1cdf3a9867104dc440933cac6149574570eded1ee23,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n16/summary.json,2076,6ffec77bc3eb7439eaa76a5f9e0708bf3e8cf5e01c61106f5c156d16cc82cc68,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n24/status.json,93,06acd1d3bb041ca7874b5ad49624909f4882e8a2564fbb2f7fe482ff5c3d9505,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n24/summary.json,2068,6b3617357934c6787a10000e68b4e7991ecbaaae4cb930baace2e003e0c581de,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n32/status.json,93,5577e5a9edae8c78571134c587bfa72ce7f06669e52d24c6eae663fbc20319a7,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n32/summary.json,2078,146351310470cb63f2cf1bf936fa03251adcd15d704d5600b1ef6b58a93acc78,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n32_rep2/status.json,98,2b0fec533b19b7e0c5451b93a16710388494edc68937e12190402ead241f0276,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n32_rep2/summary.json,2094,d244529f831545a93bc69e3efb209f4f3aa0d8a4a5dfec774641eb5bc37b6b89,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n48/status.json,93,e019c83f057c94de1192069751619cc6a11f1eabecd96a04d347651573c3f7fb,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n48/summary.json,2065,a19fbc8aa311f6742a9f9093129eabbeece042d188bb3fd8515d09d3190399b8,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n64/status.json,93,c0b9eaae7b737a52ba70b3055217c9428423007304c948a976f8dc88c4987903,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_a_n64/summary.json,2078,aa21acb81dfe7835447da3cf18873619323c8926b193036ee39b134ef31ed125,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n16/status.json,93,1324d2809f87cdf6b31c5ff13f02c8fac5fb7bd5e39a3236755cf053660d59d8,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n16/summary.json,2074,90c0df38f196eeb8e354f7842a1c7f14cf3c43d5d744b460dce1ac6391b61942,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n24/status.json,93,e9a2fe524a12563cbc9f94732ba565c3cdc230b51732ea00a2177108b72ae390,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n24/summary.json,2065,62cddd7f40a02bb1071d4e7cea742d381b7b1962cb5256844ea263bfbea4a075,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n32/status.json,93,e46e164735cf6ede8327c9c8fa061e76e1e4cb58a9d451c10f4231be329926d9,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n32/summary.json,2099,ab8a72c311de745835596062d2d02fbf2f0b4cf672085c5fb7a0bae8b22a86de,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n32_rep2/status.json,98,1902963810936c27e85962b266f37e18b4fd678f2dcf35ad0bfc8fa9abcf1ef7,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n32_rep2/summary.json,2118,6a85713789028ddaddf5124e7641719491d47529303e258ed30cc0e88fffffef,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n48/status.json,93,93f67287544664e7a66fe7446f419e8ec7a0b5a3f082bbcd4b32560cb3ea5d34,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n48/summary.json,2063,6599d2a8f207daf1808fedbbb351609846b7f270db153b1c214e02be7ffbc6fd,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n64/status.json,93,b5a324f0c32c8c801b0290a44f0064382bd9cdfc6c29e72cd807164e6922f0ec,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_b_n64/summary.json,2083,5d46df13cb45d9e43cca27d53284113ca192c46221aca6ba223bbdf04a60f22b,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_a_dt3p125e5/status.json,103,d34dcffd2f23a4d68cd1d4d2becd87bf5863aeb0df5602fb29ec5854434e904e,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_a_dt3p125e5/summary.json,2105,b6d4a19e45fb7edfdc383f33965795d34c0af60ee091599fb7d0c8fa9227b78d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_a_dt6p25e5/status.json,102,e1f1fbb85862d3d6fa505be894b722e3aa08e91fa6bf474da1dc22c014b563a8,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_a_dt6p25e5/summary.json,2103,54285658e830bd95c44569a298029e312b4a64ed699390c8492f1f103d61a54d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_b_dt3p125e5/status.json,103,104545c5a937f1495c59e0368b2be5d261d707f7a062c1c99a125abbbbea6a6c,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_b_dt3p125e5/summary.json,2125,1b8fd05970a2d8b1aca7431b8ab8cc1f10e8c84b4e4e67f7f8a6a501257302de,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_b_dt6p25e5/status.json,102,a82af6470551ead65d25ad861391083ab059fc4a53e6258c62f5a895d1d6362d,run_evidence
06_experiments/stage_01f5b_requalification_execution/runs/f5_space_iso_b_dt6p25e5/summary.json,2125,ec68d912eaa7d3f662be421cd8b86eed5d5fb05393a8ecf8aca352984b029a9a,run_evidence
