step,stage,stage_time,position_object_identity,source_l1,source_l2,source_linf,external_force_x,external_force_y,internal_force_x,internal_force_y,total_force_x,total_force_y,assembly_defect_l2,pair_force_residual,internal_force_residual,viscous_power
45,start,0.011000000000000008,4454170080,2.128666066789327,2.221445434510533,3.112331340145341,2.8645976649782634e-16,-1.2457482961858446e-16,-8.985325504473618e-17,3.968179951296946e-17,2.1031489267145376e-16,-9.112719259740665e-17,1.5059365776886014e-17,0.0,1.854253923684822e-18,-6.487575912443457e-06
45,midpoint,0.011125000000000008,4454264304,2.128666067734497,2.221445435288311,3.1123316711761175,3.2215712302691157e-16,-1.5504091066542713e-16,-5.6107462426124854e-18,-2.6346112791397758e-17,3.738261328094239e-16,-1.9033846764340834e-16,5.79749842891168e-17,0.0,5.160634317843028e-19,-6.5900900247457295e-06
46,start,0.011250000000000008,4454304416,2.128666068648158,2.221445436036964,3.1123320074092176,2.1949672981969037e-16,-1.0191500421363742e-16,-1.1663304870512814e-16,-3.165870343657673e-17,7.995991022080595e-17,-1.2366003403554982e-16,2.495723633922172e-17,0.0,2.277418290445708e-18,-6.690464874642909e-06
46,midpoint,0.011375000000000008,4454380192,2.1286660695587916,2.221445436782933,3.1123323435642223,1.58361279818664e-16,-1.728218262941894e-16,-9.616873269946424e-17,-4.217546450968612e-17,1.17788401645183e-16,-1.658083934909238e-16,7.423238282136983e-17,0.0,1.97525372444985e-18,-6.791575276277424e-06
47,start,0.011500000000000008,4454185184,2.1286660704351155,2.221445437497309,3.1123326847721007,1.1258084308546357e-16,-1.2815269678778662e-16,3.0054084221298183e-16,7.37257477290143e-18,4.399150314859934e-16,-1.50880284828514e-16,4.029768233202448e-17,0.0,5.655188824275607e-18,-6.890411570055903e-06
47,midpoint,0.011625000000000009,4454170400,2.1286660713083734,2.2214454382089674,3.112333025900629,-2.622414004699314e-17,-4.0007060164715114e-17,-1.338583107204916e-16,-1.3292318634672284e-16,-1.4308758171377445e-16,-1.2971123741073454e-16,4.644037383354536e-17,0.0,3.5454274329160244e-18,-6.989939096930174e-06
48,start,0.011750000000000009,4454268304,2.1286660721445476,2.2214454388865885,3.112333371930355,1.9972359269898599e-16,-8.922983879555701e-17,3.0235688085189505e-16,-4.889751797909625e-17,4.282463056046182e-16,-1.2292142130554407e-16,7.538371727241674e-17,0.0,5.751198582984708e-18,-7.08705974084868e-06
48,midpoint,0.011875000000000009,4454378352,2.1286660729776203,2.2214454395614607,3.1123337178795127,1.5169343645787814e-16,-8.229094489164979e-17,5.74356100874196e-17,8.890457814381136e-18,1.7318266232971974e-16,-8.729182741223918e-17,3.853714927801399e-17,0.0,1.0903414375712149e-18,-7.1848280816978526e-06
49,start,0.012000000000000009,4454183264,2.1286660737708667,2.2214454401998793,3.1123340685760303,6.284306842269105e-17,-1.4430730915782064e-16,-2.924635360279648e-17,2.0274580625478933e-17,4.6681679789079e-17,-1.4427342783993047e-16,2.4101913133712183e-17,0.0,6.670050181874166e-19,-7.280059071009154e-06
49,midpoint,0.012125000000000009,4454423504,2.1286660745609787,2.2214454408355198,3.112334419190798,9.066640667410031e-17,-1.2392430831509316e-16,-3.5965696566775396e-16,8.64109131470947e-17,-3.044947920107649e-16,-3.105561597813167e-17,3.608674928832479e-17,0.0,6.904482867553698e-18,-7.375895080722992e-06
50,start,0.01225000000000001,4454162400,2.128666075308557,2.2214454414323233,3.112334774396998,1.2274523845251517e-16,-1.352000109089424e-16,5.4155898515650946e-17,2.3960868011929648e-17,1.3178477406561306e-16,-1.0117639148363167e-16,4.6224940968727786e-17,0.0,1.107925017421396e-18,-7.469065808847574e-06
50,midpoint,0.01237500000000001,4454305456,2.1286660760529714,2.2214454420263228,3.112335129520303,3.824523163442617e-17,-1.5558301175166989e-16,-2.0590354508215336e-16,-2.710505431213761e-17,-1.4713131700396648e-16,-1.7127683819839756e-16,2.3485606323841698e-17,0.0,3.8336154358145685e-18,-7.562799816098071e-06
51,start,0.01250000000000001,4454265664,2.128666076752184,2.2214454425791375,3.112335489077092,4.206704429243757e-17,-4.0223900599212215e-17,9.325493936090945e-17,-8.608565249534905e-17,1.6537386558898234e-16,-1.655508954749585e-16,4.942669885485904e-17,0.0,2.3699895823665065e-18,-7.653743377684936e-06
51,midpoint,0.01262500000000001,4454179264,2.1286660774482073,2.2214454431291246,3.112335848549879,1.0073593435105943e-16,-4.3151246464923076e-17,-1.02619735625753e-16,4.3151246464923076e-17,2.2149911570699954e-17,-3.162482211868656e-17,3.9720885276808724e-17,0.0,2.0769020604306514e-18,-7.74520948630806e-06
52,start,0.01275000000000001,4454430544,2.1286660780964057,2.2214454436356186,3.112336212296253,7.735782500684074e-17,-1.0354130747236567e-16,4.176888869500406e-17,9.75781955236954e-17,1.4593700054833791e-16,-2.0897996874658098e-17,3.068944881459652e-17,0.0,1.9783737291058775e-18,-7.833762973647397e-06
52,midpoint,0.01287500000000001,4454168080,2.1286660787413902,2.221445444139265,3.112336575957557,6.526897078362737e-17,-1.0842021724855044e-17,-4.2839538340333494e-17,-2.3744027577432547e-17,-2.263356738358216e-17,-6.381207411434997e-17,5.371065517857993e-17,0.0,9.120671508294225e-19,-7.922799357243381e-06
53,start,0.01300000000000001,4454373552,2.128666079335975,2.2214454445971534,3.112336943730675,6.148781570708417e-17,-1.5547459153442134e-16,-9.29296787091638e-17,2.1250362580715887e-17,-3.292162956093289e-17,-1.4661123877435234e-16,1.247508402238249e-17,0.0,1.773453853858393e-18,-8.00880414950277e-06
53,midpoint,0.01312500000000001,4454252864,2.128666079927327,2.221445445052177,3.1123373114176918,1.2319247184866544e-16,-2.0187844451680093e-16,-1.955494143349168e-16,-4.7813315806610746e-17,-8.857931749206571e-17,-2.63542443076914e-16,2.1330889891597045e-17,6.492199073408702e-19,3.7415335241405515e-18,-8.095253338733112e-06
54,start,0.01325000000000001,4454426624,2.1286660804657567,2.2214454454592256,3.1123376830529446,-3.493841500834538e-17,-7.058156142880634e-17,-7.352245982167327e-17,2.6020852139652106e-18,-6.595252637206159e-17,-6.146071065277203e-17,4.300527866525595e-17,0.0,1.4310435767239136e-18,-8.178555383503068e-06
54,midpoint,0.01337500000000001,4454310576,2.1286660810009375,2.2214454458633943,3.1123380546011075,-7.761532302280605e-17,1.8106176280507924e-17,-1.5794115147682586e-16,4.0549161250957866e-17,-2.0024705906038914e-16,3.1374100366299285e-17,4.4620855212816095e-17,0.0,3.0248709828433067e-18,-8.26226454557218e-06
55,start,0.01350000000000001,4454160240,2.1286660814807306,2.2214454462174222,3.112338429932199,-7.506744791746511e-17,-1.3845261742639892e-16,-1.3053794156725473e-16,-4.152494320619482e-17,-1.4271065205224628e-16,-2.0215627132350034e-16,6.669065305281337e-17,0.0,2.5692780265216506e-18,-8.342714632223033e-06
55,midpoint,0.01362500000000001,4454373152,2.128666081957261,2.221445446568559,3.1123388051752503,-3.310882384227609e-17,-5.410168840702667e-17,-2.553296116203363e-17,-7.979727989493313e-17,-6.202822272743241e-17,-1.3349916875085577e-16,3.409956031043713e-18,0.0,1.551187917863872e-18,-8.423535842050436e-06
56,start,0.01375000000000001,4454175104,2.128666082376,2.2214454468674436,3.112339184034265,-5.736784745163925e-17,-9.616873269946424e-17,1.0194210926794955e-16,4.933119884809045e-17,7.129561020334171e-17,-9.406809099027358e-17,5.426560593296627e-17,0.0,2.0947303630426106e-18,-8.500989866415191e-06
56,midpoint,0.01387500000000001,4454262224,2.128666082791468,2.221445447163429,3.1123395628043315,-6.211123195626334e-17,-1.093959992037874e-16,1.8916617404440839e-16,1.0158974356189177e-16,8.856830606375141e-17,-1.736078728692414e-17,3.965488907348003e-17,0.0,3.998389454627494e-18,-8.578780369016333e-06
57,start,0.01400000000000001,4454303216,2.128666083146804,2.221445447405109,3.112339945021817,2.833833428333987e-17,-7.32920668600201e-17,-3.199751661547845e-16,-1.4094628242311558e-18,-2.951333838777104e-16,-1.8817683956201536e-17,5.599312537525462e-17,0.0,5.906870809673703e-18,-8.653099588929766e-06
57,midpoint,0.01412500000000001,4454169520,2.128666083498863,2.2214454476438847,3.1123403271494867,5.702903427273753e-17,-1.3758525568841051e-16,4.756937031780151e-18,-1.1460016963171782e-16,3.443188930588731e-17,-2.401846625234294e-16,2.987079024214839e-17,0.0,2.1152908495102504e-18,-8.727722052540611e-06
58,start,0.014250000000000011,4454172784,2.1286660837885205,2.2214454478263637,3.1123407125545257,3.926167117113133e-17,-1.5959455978986625e-16,2.275740360047074e-16,-6.7220534694101275e-18,2.4889724341888714e-16,-1.409124011052254e-16,3.109923595729478e-17,0.0,4.1946324628225505e-18,-8.798773333781113e-06
58,midpoint,0.014375000000000011,4454429904,2.128666084074898,2.2214454480059365,3.1123410978689225,-5.187907395343139e-17,-6.722053469410127e-17,4.5536491244391186e-17,-2.0491421059976034e-17,1.670857191753833e-17,-7.706983380477428e-17,2.5389180553973578e-17,0.0,8.900639646655571e-19,-8.87009609327702e-06
59,start,0.014500000000000011,4454253504,2.128666084296677,2.221445448127287,3.1123414862892114,6.276175325975464e-17,-1.8713329497099807e-16,2.094543071970434e-16,-6.451002926288751e-17,2.7055079368249607e-16,-2.5605128369139696e-16,4.712029287754698e-18,0.0,4.029858293065915e-18,-8.937752145476194e-06
59,midpoint,0.014625000000000011,4454381872,2.128666084515177,2.221445448245732,3.1123418746180733,-1.0808140406964872e-16,-6.657001339060997e-17,-2.1182599944935543e-17,-1.2685165418080402e-16,-1.399247606887269e-16,-2.056968690430233e-16,1.625829954312185e-17,0.0,2.386735924648598e-18,-9.00564943565465e-06
60,start,0.014750000000000011,4454181184,2.1286660846669587,2.221445448304098,3.112342265879998,3.3203691532368573e-18,-1.238158880978446e-16,1.1867948030569453e-16,2.4936649967166602e-17,1.0203189476035851e-16,-1.3927254531934108e-16,4.5059277407454715e-17,6.137520215319058e-19,2.2332160713778943e-18,-9.069789037756865e-06
60,midpoint,0.014875000000000011,4454429584,2.1286660848154653,2.2214454483595625,3.1123426570497563,-7.006656539687572e-18,-4.90059381963448e-17,-3.349642611893966e-16,-8.261620554339544e-17,-3.381558813346508e-16,-1.5842904245444434e-16,2.7077007245839694e-17,0.0,6.324771287635085e-18,-9.134141216070322e-06
61,start,0.015000000000000012,4454315616,2.128666084895213,2.2214454483531623,3.112343050978473,-3.209238430557093e-17,-1.7596601259439737e-16,-1.3312647425406388e-16,-2.1358782797964437e-17,-1.6443958824816085e-16,-2.0643886990481808e-16,9.147328377015321e-18,0.0,2.4692796107081305e-18,-9.194649430942251e-06
61,midpoint,0.015125000000000012,4454259584,2.128666084971694,2.2214454483438684,3.1123434448143255,-1.1546753136970622e-17,-3.0682921481339775e-17,6.545870616381233e-17,-2.3201926491189795e-17,4.53230389416831e-17,-6.401875015348002e-17,1.3284028702743311e-17,0.0,1.2760157210535123e-18,-9.255343189287009e-06
62,start,0.015250000000000012,4454375312,2.12866608497746,2.221445448271,3.1123438412338373,2.6630715861675203e-17,-1.2685165418080402e-16,-1.544445994705601e-16,7.3075226425523e-17,-1.0219283102033683e-16,-4.549583366292298e-17,2.6925946116479194e-17,0.0,3.1228702396695206e-18,-9.312111567096956e-06
62,midpoint,0.015375000000000012,4454177744,2.1286660849799706,2.221445448195248,3.112344237559831,1.0905718602488568e-16,-4.0332320816460765e-17,-3.66758489897534e-16,-7.209944447028604e-17,-2.7521455709007825e-16,-1.2470357862656711e-16,2.1384841381343254e-17,0.0,6.824805285525118e-18,-9.369040132283105e-06
63,start,0.015500000000000012,4454431504,2.1286660849098977,2.2214454480542893,3.1123446362930687,7.483705495581194e-17,-1.2858637765678083e-16,1.440633636690114e-16,2.6020852139652106e-17,2.19425579052121e-16,-1.0929096711832786e-16,6.745914186049181e-18,0.0,2.670308599605575e-18,-9.42196690229221e-06
63,midpoint,0.01562500000000001,4454305216,2.128666084836585,2.221445447910461,3.1123450349321775,7.860465750519907e-17,-1.7791757650487128e-16,2.0126858079477783e-16,1.745565497701662e-17,2.92497417345855e-16,-1.376394657970348e-16,2.608130330653781e-17,0.0,3.68326686590388e-18,-9.47503022483983e-06
64,start,0.01575000000000001,4454157600,2.12866608468891,2.221445447699875,3.112345435801075,8.552999888195023e-17,-1.8409752888803865e-16,2.383889526752503e-16,4.5319650809894085e-17,3.2341073178884794e-16,-1.6323680146305974e-16,2.446420283765843e-17,0.0,4.417254779930581e-18,-9.524020475264737e-06
64,midpoint,0.01587500000000001,4454263664,2.128666084538014,2.221445447486436,3.1123458365752805,9.849976737030808e-17,-1.347663300399482e-16,3.7743788129651623e-17,5.5294310796760726e-17,1.3833742094557233e-16,-1.1162538992096072e-16,3.2221476043884434e-17,0.0,1.2174609111494192e-18,-9.573125406193518e-06
65,start,0.01600000000000001,4454184464,2.128666084311071,2.2214454472047724,3.1123462394008623,-6.715277205832093e-17,-2.301761212186726e-16,-2.320734750205222e-16,-6.993104012531504e-17,-3.3121190523306004e-16,-2.86988315056913e-16,3.457146880684002e-17,0.0,4.4032411390691285e-18,-9.618091251821974e-06
65,midpoint,0.01612500000000001,4454428784,2.128666084080929,2.221445446920276,3.112346642131229,-3.6483403104137224e-17,-8.53267109746092e-17,-1.951563910473908e-17,9.985502008591496e-17,-7.609574591543183e-17,9.961107459710572e-19,2.4228039385551816e-17,0.0,1.8464703763813657e-18,-9.663151707121534e-06
66,start,0.01625000000000001,4454311136,2.1286660837731537,2.2214454465661744,3.1123470467336816,1.3240819031479223e-17,-1.947227101783966e-16,1.3888629829539312e-16,-6.158268339717665e-17,1.6372638650657273e-16,-2.7194839804546567e-16,1.9474255681494517e-17,0.0,2.7672815874841406e-18,-9.704012444387482e-06
66,midpoint,0.01637500000000001,4454156720,2.1286660834622047,2.2214454462092625,3.112347451240444,5.82623142439398e-17,-3.002155815612362e-16,-1.9825991976613055e-16,9.833713704443525e-17,-1.1517784610174525e-16,-2.0140749419812753e-16,2.4824227115691883e-17,0.0,4.036317015493616e-18,-9.744949556877016e-06
67,start,0.01650000000000001,4454260784,2.128666083072135,2.2214454457814545,3.112347857439203,8.286015103220468e-17,-2.638948087829718e-16,5.76931081033849e-16,1.6263032587282567e-18,6.420306452280256e-16,-2.309028754874168e-16,3.604498845107635e-17,0.0,1.0438265096607578e-17,-9.781631806119643e-06
67,midpoint,0.01662500000000001,4454429584,2.1286660826789205,2.221445445350863,3.1123482635418407,1.4242350788312708e-16,-2.2367090818375956e-16,-2.0261028098322864e-16,-3.8163916471489756e-17,-6.698675360065909e-17,-2.0312527701515926e-16,5.910203650393079e-17,0.0,3.715320817190129e-18,-9.818374064431892e-06
68,start,0.01675000000000001,4454311296,2.1286660822052,2.2214454448481757,3.11234867115567,2.2101461286117008e-16,-2.1087732254843061e-16,1.5658589876121898e-16,9.334980705100193e-17,4.256713254449651e-16,-1.0511848282015318e-16,4.964662358660919e-17,0.0,3.299604059948653e-18,-9.85081189908836e-06
68,midpoint,0.01687500000000001,4454370912,2.128666081728368,2.2214454443427343,3.1123490786729913,1.4360257774570506e-16,-9.389190813724468e-17,-1.248187751073937e-16,5.421010862427522e-18,3.2085608041992897e-17,-9.569778238079085e-17,1.51382262941322e-17,0.0,2.2535099791869663e-18,-9.883295273529917e-06
69,start,0.01700000000000001,4454165920,2.1286660811697518,2.221445443764092,3.112349487520062,1.3075478200175183e-16,-1.0972125985553305e-16,1.360673726469308e-17,-1.566672139241554e-16,1.488490998209982e-16,-2.5435552373099385e-16,1.284251790374395e-17,0.0,2.8335782425894914e-18,-9.911430336035851e-06
69,midpoint,0.017125000000000012,4454177024,2.1286660806080597,2.2214454431827266,3.112349896270285,1.2705494208814505e-16,-4.5319650809894085e-17,-4.458781434346637e-18,1.1926223897340549e-18,7.078654340204188e-17,-6.530115803562303e-17,5.596945778499141e-17,0.0,8.308104006533874e-20,-9.939598391104778e-06
70,start,0.017250000000000012,4454422624,2.128666079963411,2.221445442527152,3.112350306168259,8.226383983733765e-17,-7.817097663620487e-17,2.6165864180222043e-16,-3.913969842672671e-17,3.1703087963012855e-16,-1.1988734928847916e-16,2.7014764642657087e-17,0.0,4.726617143211617e-18,-9.963379995296181e-06
70,midpoint,0.017375000000000012,4454314496,2.1286660793157255,2.2214454418688905,3.1123507159690917,1.66831609291207e-16,-9.334980705100193e-17,-8.608565249534905e-17,8.966351966455122e-17,7.82963375123985e-17,1.07742590890747e-17,1.466656193539327e-17,0.0,2.278212828142746e-18,-9.987183988658696e-06
71,start,0.017500000000000012,4454372112,2.1286660785840237,2.2214454411355087,3.1123511267352044,-2.270048298641525e-17,-1.369347343849192e-16,4.153442997520407e-16,5.887217796596289e-17,3.474342802388744e-16,-7.216636007311913e-17,4.559240423921839e-17,0.0,7.558709489513104e-18,-1.0006569208499398e-05
71,midpoint,0.017625000000000012,4454156480,2.1286660778493274,2.2214454403994774,3.112351537403926,-1.8404331877941438e-17,-1.5525775109992423e-16,-5.571443913859886e-17,-1.2468324983583301e-17,-1.0642968982250284e-16,-1.46889912613999e-16,3.844660169915653e-17,0.0,1.0171427045016882e-18,-1.0025968176251313e-05
72,start,0.017750000000000012,4454177344,2.1286660770296653,2.2214454395875167,3.112351948855064,1.4204403712275715e-16,-2.3158558404290375e-16,-5.380353280959316e-18,4.3259666682171627e-17,8.022757263213831e-17,-1.6871032836821703e-16,5.974785335049567e-17,0.0,7.80677873380128e-19,-1.0040921920727136e-05
72,midpoint,0.017875000000000012,4454426304,2.128666076207056,2.221445438772948,3.1123523602086105,2.0942720214273125e-16,-1.6566609195578508e-16,7.842847465217018e-17,6.071532165918825e-18,2.8929902093702276e-16,-1.4443351706696153e-16,1.522959154929436e-17,0.0,1.4150206595480329e-18,-1.005588274879247e-05
73,start,0.018000000000000013,4454302816,2.128666075298647,2.2214454378817408,3.112352772161396,-4.538741344567443e-17,-2.5630539357557325e-16,9.326849188806552e-17,-5.616167253474913e-17,7.956858099917447e-17,-3.129430986266793e-16,3.169107800695303e-17,0.0,1.9457313381861602e-18,-1.0066377822844091e-05
73,midpoint,0.018125000000000013,4454381072,2.128666074387339,2.22144543698797,3.1123531840164356,2.6576505753050927e-17,-2.5478751053409354e-16,3.8967581331844636e-16,3.5344990823027445e-17,4.096869666973292e-16,-2.440098633132298e-16,2.542947548542379e-17,0.0,6.98561283359729e-18,-1.0076875304385965e-05
74,start,0.018250000000000013,4454257104,2.128666073389514,2.2214454360169578,3.1123535962873095,1.1676857397668883e-16,-2.572811755308102e-16,9.879792296774159e-17,1.5482407023093003e-16,2.214347412030082e-16,-1.206664078417163e-16,1.9131518228788094e-17,0.0,3.2756361995062084e-18,-1.0082892455773973e-05
74,midpoint,0.018375000000000013,4454173584,2.1286660723888424,2.221445435043428,3.1123540084603287,8.201989434852841e-17,-2.1076890233118206e-16,9.2970336290632e-18,-6.461844948013606e-17,6.53646855066671e-17,-2.71884844104642e-16,2.6187524692207616e-17,0.0,1.1631606733908708e-18,-1.0088909334517633e-05
75,start,0.018500000000000013,4454302416,2.1286660713010552,2.2214454339921588,3.1123544208656324,1.5586761482194733e-16,-2.574980159653073e-16,7.380706289195071e-17,-8.500145032286355e-17,2.538278222048544e-16,-3.2242558284035443e-16,3.140597372280525e-17,0.0,2.0036678878264643e-18,-1.0090437286539486e-05
75,midpoint,0.018625000000000013,4454379552,2.1286660702104765,2.2214454329384212,3.112354833173016,7.653112085032054e-17,-2.1640675362810669e-16,1.725236706967559e-17,-1.734723475976807e-17,1.1782143593012592e-16,-1.940069077809626e-16,4.645054748127383e-17,0.0,4.350163158782268e-19,-1.0091964285935159e-05
76,start,0.018750000000000013,4454167680,2.1286660690323025,2.2214454318065524,3.1123552455290695,2.3871421332699594e-16,-2.8232624571522535e-16,-6.404924333958117e-17,-3.7513395167998453e-17,1.7070000876131738e-16,-3.230730832802487e-16,5.116255198808369e-18,0.0,1.3184505666531821e-18,-1.00889997559381e-05
76,midpoint,0.018875000000000013,4454257584,2.128666067851396,2.2214454306722677,3.1123556577871865,3.044710750882418e-16,-2.9197564505034634e-16,1.2977900004651488e-16,1.1405806854547507e-16,3.7665183472146424e-16,-1.8012070920067971e-16,5.764035992586074e-17,0.0,3.061467928782125e-18,-1.0086035594112511e-05
77,start,0.019000000000000013,4454175504,2.128666066582536,2.2214454294595694,3.1123560699103723,2.509928029303943e-16,-2.45029690981724e-16,2.2335920005917e-16,7.654467337747661e-17,4.588411356594435e-16,-1.2007560236100643e-16,5.083363541519667e-17,0.0,4.185414751644298e-18,-1.0078583297772685e-05
77,midpoint,0.019125000000000014,4454306656,2.1286660653110046,2.221445428244509,3.1123564819356533,4.241127848220172e-16,-2.2128566340429145e-16,-6.330385434599739e-17,3.144186300207963e-17,3.753609565098487e-16,-1.6360017859743184e-16,3.0008151344618966e-17,0.0,1.2516743492377103e-18,-1.0071134688246513e-05
78,start,0.019250000000000014,4454374752,2.1286660639512833,2.22144542695086,3.1123568936424997,4.2018255194675724e-16,-2.8536201179818477e-16,-4.212125440106185e-17,4.2609145378680324e-17,3.1900107826544205e-16,-2.203551977117326e-16,6.31645871115668e-17,0.0,1.0599198751885104e-18,-1.005920732960982e-05
78,midpoint,0.019375000000000014,4454160560,2.128666062588956,2.2214454256549074,3.1123573052515177,4.4128383672875637e-16,-1.319474043914859e-16,-1.7371629308648995e-16,4.228388472693467e-18,1.863896000433088e-16,-9.920619284831816e-17,8.603975596434311e-17,0.0,3.088357316334778e-18,-1.0047288967783066e-05
79,start,0.019500000000000014,4454253904,2.1286660611383272,2.221445424280303,3.112357716358782,3.471344305755464e-16,-2.90132501357121e-16,9.0015885370609e-17,5.204170427930421e-18,4.353173366482971e-16,-2.3067163549281636e-16,5.42876488050629e-17,0.0,1.7299003273015444e-18,-1.003090721508821e-05
79,midpoint,0.019625000000000014,4454304896,2.1286660596851585,2.221445422903454,3.112358127368339,3.237427687041716e-16,-2.7007476116613915e-16,6.369687763352339e-19,-4.824699667560495e-17,3.091585554183471e-16,-3.05004705845012e-16,2.0224447019710607e-17,0.0,8.510089334645414e-19,-1.001454175051964e-05
80,start,0.019750000000000014,4454368992,2.1286660581437014,2.221445421448,3.112358537693083,2.9530956673073927e-16,-2.290919190461871e-16,5.5402731014009277e-17,-3.491130995403324e-17,3.163701939312702e-16,-2.7316134922593382e-16,3.55422461361736e-17,0.0,1.1537985958015216e-18,-9.993734197848796e-06
80,midpoint,0.019875000000000014,4454421744,2.1286660565997737,2.221445419990364,3.112358947920289,2.1894107620629155e-16,-1.581850969656351e-16,-3.42729859249824e-16,-9.974659986866641e-17,-1.0919609942823538e-16,-2.905136661833854e-16,3.570057621048719e-17,0.0,6.282902787421683e-18,-9.97295219238202e-06
