panel,run_id,role,update,Q_def,inventory_index
a--c,D1_seed20600612,TRAIN,39,0.9854032294330355,
a--c,D1_seed20600612,TRAIN,40,0.9376661070546662,
a--c,D1_seed20600612,TRAIN,41,0.9111604735778649,
a--c,D1_seed20600612,TRAIN,42,1.165309804806069,
a--c,D1_seed20600612,TRAIN,43,0.9129885583260849,
a--c,D1_seed20600612,TRAIN,44,0.9375488393830198,
a--c,D1_seed20600612,TRAIN,45,1.0122792994202718,
a--c,D1_seed20600612,TRAIN,46,0.9852003637560744,
a--c,D1_seed20600612,TRAIN,47,0.7977095698817447,
a--c,D1_seed20600612,TRAIN,48,1.1982866766753515,
a--c,D1_seed20600612,TRAIN,49,0.910919907674892,
a--c,D1_seed20600612,TRAIN,50,0.9850842993435769,
a--c,D1_seed20600612,TRAIN,51,0.9127467476931853,
a--c,D1_seed20600612,TRAIN,52,1.0120713209426153,
a--c,D1_seed20600612,TRAIN,53,1.1649783574399488,
a--c,D1_seed20600612,TRAIN,54,0.7975118109164491,
a--c,D1_seed20600612,TRAIN,55,1.1980601560629627,
a--c,D1_seed20600612,TRAIN,56,0.9371975132489622,
a--c,D1_seed20600612,TRAIN,57,1.1979944455486484,
a--c,D1_seed20600612,TRAIN,58,1.164825892790948,
a--c,D1_seed20600612,TRAIN,59,0.7973686881536876,
a--c,D1_seed20600612,TRAIN,60,0.9847907479547929,
a--c,D1_seed20600612,TRAIN,61,0.9105566307941537,
a--c,D1_seed20600612,TRAIN,62,1.0117697921024558,
a--c,D1_seed20600612,TRAIN,63,0.9123809036597131,
a--c,D1_seed20600612,TRAIN,64,0.9369601014574991,
a--c,D1_seed20600612,TRAIN,65,1.19773129754909,
a--c,D1_seed20600612,TRAIN,66,0.7971703969886705,
a--c,D1_seed20600612,TRAIN,67,0.9368723311313962,
a--c,D1_seed20600612,TRAIN,68,1.011591545745158,
a--c,D1_seed20600612,TRAIN,69,0.984529528755416,
a--c,D1_seed20600612,TRAIN,70,0.9102878159197123,
a--c,D1_seed20600612,TRAIN,71,0.9121412921816031,
a--c,D1_seed20600612,TRAIN,72,1.1644039735724383,
a--c,D1_seed20600612,TRAIN,73,1.1643740251633132,
a--c,D1_seed20600612,TRAIN,74,0.9843858161273381,
a--c,D1_seed20600612,TRAIN,75,0.9120211107741037,
a--c,D1_seed20600612,TRAIN,76,1.1973766704243853,
a--c,D1_seed20600612,TRAIN,77,1.0113248813834137,
a--c,D1_seed20600612,TRAIN,78,0.7968334848755417,
a--c,D1_seed20600612,TRAIN,79,0.9100181034685936,
a--c,D1_seed20600612,TRAIN,80,0.9364934992069446,
a--c,D1_seed20600612,TRAIN,81,0.7967498841917693,
a--c,D1_seed20600612,TRAIN,82,1.0111776295095187,
a--c,D1_seed20600612,TRAIN,83,1.1971516387375611,
a--c,D1_seed20600612,TRAIN,84,1.1640441201210354,
a--c,D1_seed20600612,TRAIN,85,0.9117213959554508,
a--c,D1_seed20600612,TRAIN,86,0.9363204613961968,
a--c,D1_seed20600612,TRAIN,87,0.9097814119065095,
a--c,D1_seed20600612,TRAIN,88,0.9839814677532306,
a--c,D1_seed20600612,TRAIN,89,0.9116018822666686,
a--c,D1_seed20600612,TRAIN,90,0.9096930995636867,
a--c,D1_seed20600612,TRAIN,91,1.1968943789737474,
a--c,D1_seed20600612,TRAIN,92,0.7964445723349978,
a--c,D1_seed20600612,TRAIN,93,1.0108543452240248,
a--c,D1_seed20600612,TRAIN,94,0.9838104556877392,
a--c,D1_seed20600612,TRAIN,95,0.9360617667526621,
a--c,D1_seed20600612,TRAIN,96,1.1636873973826636,
a--c,D1_seed20600612,TRAIN,97,1.1636575406488872,
a--c,D1_seed20600612,TRAIN,98,1.010707827838611,
a--c,D1_seed20600612,TRAIN,99,0.9113048202805715,
a--c,D1_seed20600612,TRAIN,100,0.9836378947785075,
a--c,D1_seed20600612,TRAIN,101,1.196572804797372,
a--c,D1_seed20600612,TRAIN,102,0.7961661955363768,
a--c,D1_seed20600612,TRAIN,103,0.9358287569491185,
a--c,D1_seed20600612,TRAIN,104,0.9092779246713866,
a--c,D1_seed20600612,TRAIN,105,1.196443459239736,
a--c,D1_seed20600612,TRAIN,106,0.9110949959818466,
a--c,D1_seed20600612,TRAIN,107,1.0104408530527302,
a--c,D1_seed20600612,TRAIN,108,0.9834068434447132,
a--c,D1_seed20600612,TRAIN,109,0.9356547497939876,
a--c,D1_seed20600612,TRAIN,110,0.9090997172079517,
a--c,D1_seed20600612,TRAIN,111,1.1632370876539215,
a--c,D1_seed20600612,TRAIN,112,0.7958887744000944,
a--c,D1_seed20600612,TRAIN,113,0.9832641791236365,
a--c,D1_seed20600612,TRAIN,114,1.1961542149105577,
a--c,D1_seed20600612,TRAIN,115,0.9089528127589704,
a--c,D1_seed20600612,TRAIN,116,0.7957786747537611,
a--c,D1_seed20600612,TRAIN,117,0.9107689046944938,
a--c,D1_seed20600612,TRAIN,118,1.0101197024049537,
a--c,D1_seed20600612,TRAIN,119,1.163001610788758,
a--c,D1_seed20600612,TRAIN,120,0.9353405658789774,
a--c,D1_seed20600612,TRAIN,121,0.9106519588740899,
a--c,D1_seed20600612,TRAIN,122,0.9830096903833011,
a--c,D1_seed20600612,TRAIN,123,1.1958693785084424,
a--c,D1_seed20600612,TRAIN,124,1.0099455808973168,
a--c,D1_seed20600612,TRAIN,125,0.9351973097484618,
a--c,D1_seed20600612,TRAIN,126,0.9086309887144383,
a--c,D1_seed20600612,TRAIN,127,0.7954773429420704,
a--c,D1_seed20600612,TRAIN,128,1.1627357991398286,
a--c,D1_seed20600612,TRAIN,129,0.910416391980668,
a--c,D1_seed20600612,TRAIN,130,1.1626771350935963,
a--c,D1_seed20600612,TRAIN,131,0.9350262831640144,
a--c,D1_seed20600612,TRAIN,132,1.1955820478609793,
a--c,D1_seed20600612,TRAIN,133,0.9826965454263471,
a--c,D1_seed20600612,TRAIN,134,0.9083960085575904,
a--c,D1_seed20600612,TRAIN,135,1.0096234588215858,
a--c,D1_seed20600612,TRAIN,136,0.7952297074788106,
a--c,D1_seed20600612,TRAIN,137,1.1954203202553815,
a--c,D1_seed20600612,TRAIN,138,1.1624379376189748,
a--c,D1_seed20600612,TRAIN,139,0.9082478949541329,
a--c,D1_seed20600612,TRAIN,140,0.9824951243984067,
a--c,D1_seed20600612,TRAIN,141,0.7950913379075202,
a--c,D1_seed20600612,TRAIN,142,0.9347080148821977,
a--c,D1_seed20600612,TRAIN,143,0.9100009453594046,
a--c,D1_seed20600612,TRAIN,144,1.009360424751558,
a--c,D1_seed20600612,TRAIN,145,0.9080731876053326,
a--c,D1_seed20600612,TRAIN,146,0.9345960546022269,
a--c,D1_seed20600612,TRAIN,147,0.7949299019759807,
a--c,D1_seed20600612,TRAIN,148,0.9098578915280059,
a--c,D1_seed20600612,TRAIN,149,1.1621178968028987,
a--c,D1_seed20600612,TRAIN,150,0.9822180535437788,
a--c,D1_seed20600612,TRAIN,151,1.194981409058211,
a--c,D1_seed20600612,TRAIN,152,1.0091345825063223,
a--c,D1_seed20600612,TRAIN,153,0.9097138455118481,
a--c,D1_seed20600612,TRAIN,154,0.9821055294201977,
a--c,D1_seed20600612,TRAIN,155,0.907787063271197,
a--c,D1_seed20600612,TRAIN,156,0.7946879760321653,
a--c,D1_seed20600612,TRAIN,157,1.1947925393852432,
a--c,D1_seed20600612,TRAIN,158,1.1618561830755627,
a--c,D1_seed20600612,TRAIN,159,1.0089327040113627,
a--c,D1_seed20600612,TRAIN,160,0.9342029871422898,
a--c,D1_seed20600612,TRAIN,161,0.9341743720714196,
a--c,D1_seed20600612,TRAIN,162,0.9075834667503999,
a--c,D1_seed20600612,TRAIN,163,1.16170818726664,
a--c,D1_seed20600612,TRAIN,164,0.9093922305270035,
a--c,D1_seed20600612,TRAIN,165,1.0087582658300696,
a--c,D1_seed20600612,TRAIN,166,0.794416033585885,
a--c,D1_seed20600612,TRAIN,167,0.9817395610402053,
a--c,D1_seed20600612,TRAIN,168,1.1944434397609067,
a--c,D1_seed20600612,TRAIN,169,0.9816835462109087,
a--c,D1_seed20600612,TRAIN,170,0.9092175056017897,
a--c,D1_seed20600612,TRAIN,171,0.9338911704527161,
a--c,D1_seed20600612,TRAIN,172,1.161444621221316,
a--c,D1_seed20600612,TRAIN,173,0.7942267148819174,
a--c,D1_seed20600612,TRAIN,174,1.1942535019768907,
a--c,D1_seed20600612,TRAIN,175,0.9072062631189906,
a--c,D1_seed20600612,TRAIN,176,1.0084409840877744,
a--c,D1_seed20600612,TRAIN,177,0.7941180876020291,
a--c,D1_seed20600612,TRAIN,178,0.981430321267964,
a--c,D1_seed20600612,TRAIN,179,1.008355273099677,
a--c,D1_seed20600612,TRAIN,180,1.1940644208998898,
a--c,D1_seed20600612,TRAIN,181,0.9088973362164259,
a--c,D1_seed20600612,TRAIN,182,0.9335800408341557,
a--c,D1_seed20600612,TRAIN,183,0.9069747458930981,
a--c,D1_seed20600612,TRAIN,184,1.1610933619929416,
a--c,D1_seed20600612,TRAIN,185,0.9087807103523886,
a--c,D1_seed20600612,TRAIN,186,1.1938737026226498,
a--c,D1_seed20600612,TRAIN,187,0.9068579678639334,
a--c,D1_seed20600612,TRAIN,188,0.793820417932454,
a--c,D1_seed20600612,TRAIN,189,0.9811206248968877,
a--c,D1_seed20600612,TRAIN,190,1.1609162568683506,
a--c,D1_seed20600612,TRAIN,191,0.9333243805211586,
a--c,D1_seed20600612,TRAIN,192,1.007979142599317,
a--c,D1_seed20600612,TRAIN,193,1.1936506953350121,
a--c,D1_seed20600612,TRAIN,194,1.0079206144190167,
a--c,D1_seed20600612,TRAIN,195,0.9066243655710202,
a--c,D1_seed20600612,TRAIN,196,0.933180968800414,
a--c,D1_seed20600612,TRAIN,197,0.980894014864037,
a--c,D1_seed20600612,TRAIN,198,0.9083990596074725,
a--c,D1_seed20600612,TRAIN,199,0.7935223554308735,
a--c,D1_seed20600612,TRAIN,200,1.1606214956748255,
a--c,D1_seed20600612,TRAIN,201,1.0077186577544843,
a--c,D1_seed20600612,TRAIN,202,0.9064224440385771,
a--c,D1_seed20600612,TRAIN,203,1.1605346419405953,
a--c,D1_seed20600612,TRAIN,204,0.980699279025415,
a--c,D1_seed20600612,TRAIN,205,0.7933617489199964,
a--c,D1_seed20600612,TRAIN,206,0.9081688206390387,
a--c,D1_seed20600612,TRAIN,207,0.9328731873388683,
a--c,D1_seed20600612,TRAIN,208,1.1931787033576282,
a--c,D1_seed20600612,TRAIN,209,0.9062227856381615,
a--c,D1_seed20600612,TRAIN,210,0.7932291147300873,
a--c,D1_seed20600612,TRAIN,211,0.932762485366386,
a--c,D1_seed20600612,TRAIN,212,1.193055245365247,
a--c,D1_seed20600612,TRAIN,213,0.9079696406484373,
a--c,D1_seed20600612,TRAIN,214,0.9804241264795511,
a--c,D1_seed20600612,TRAIN,215,1.007322235253541,
a--c,D1_seed20600612,TRAIN,216,1.160160965041054,
a--c,D1_seed20600612,TRAIN,217,0.7930432183669627,
a--c,D1_seed20600612,TRAIN,218,0.9325676399165055,
a--c,D1_seed20600612,TRAIN,219,0.9077976113329054,
a--c,D1_seed20600612,TRAIN,220,1.192806480137963,
a--c,D1_seed20600612,TRAIN,221,0.9058813706192443,
a--c,D1_seed20600612,TRAIN,222,0.9802028851127045,
a--c,D1_seed20600612,TRAIN,223,1.0070950529576865,
a--c,D1_seed20600612,TRAIN,224,1.1599299660999487,
a--c,D1_seed20600612,TRAIN,225,1.1599004413302976,
a--c,D1_seed20600612,TRAIN,226,0.9075951139839109,
a--c,D1_seed20600612,TRAIN,227,0.905707456946198,
a--c,D1_seed20600612,TRAIN,228,0.7927485661812648,
a--c,D1_seed20600612,TRAIN,229,1.1925218010093102,
a--c,D1_seed20600612,TRAIN,230,1.006892896305932,
a--c,D1_seed20600612,TRAIN,231,0.9799501574802846,
a--c,D1_seed20600612,TRAIN,232,0.9321736451914655,
a--c,D1_seed20600612,TRAIN,233,0.7926143443626867,
a--c,D1_seed20600612,TRAIN,234,0.9073634670116054,
a--c,D1_seed20600612,TRAIN,235,0.9054781976822156,
a--c,D1_seed20600612,TRAIN,236,1.1595808473298252,
a--c,D1_seed20600612,TRAIN,237,0.9797856036473973,
a--c,D1_seed20600612,TRAIN,238,1.192242038810282,
a--c,D1_seed20600612,TRAIN,239,0.9319802518861411,
a--c,D1_seed20600612,TRAIN,240,1.0066092319640318,
a--c,D1_seed20600612,TRAIN,241,0.9053069739743744,
a--c,D1_seed20600612,TRAIN,242,0.9318959708868747,
a--c,D1_seed20600612,TRAIN,243,1.006523753033041,
a--c,D1_seed20600612,TRAIN,244,0.7923229831501816,
a--c,D1_seed20600612,TRAIN,245,1.1593210682580213,
a--c,D1_seed20600612,TRAIN,246,0.9070211614785971,
a--c,D1_seed20600612,TRAIN,247,0.9795094972898724,
a--c,D1_seed20600612,TRAIN,248,1.1919307002270452,
a--c,D1_seed20600612,TRAIN,249,0.9794541515043593,
a--c,D1_seed20600612,TRAIN,250,0.9050512317572047,
a--c,D1_seed20600612,TRAIN,251,1.0062976094587799,
a--c,D1_seed20600612,TRAIN,252,1.1918047023716754,
a--c,D1_seed20600612,TRAIN,253,0.9315897479533144,
a--c,D1_seed20600612,TRAIN,254,0.9067903466506084,
a--c,D1_seed20600612,TRAIN,255,0.7920302234446862,
a--c,D1_seed20600612,TRAIN,256,1.1590018056402964,
a--c,D1_seed20600612,TRAIN,257,0.9314777126608077,
a--c,D1_seed20600612,TRAIN,258,0.9048213939658161,
a--c,D1_seed20600612,TRAIN,259,0.9066474345293839,
a--c,D1_seed20600612,TRAIN,260,0.7918984574786688,
a--c,D1_seed20600612,TRAIN,261,0.9791224153158087,
a--c,D1_seed20600612,TRAIN,262,1.1914944728286716,
a--c,D1_seed20600612,TRAIN,263,1.1588031931905527,
a--c,D1_seed20600612,TRAIN,264,1.0059299116877267,
a--c,D1_seed20600612,TRAIN,265,0.9312576176311438,
a--c,D1_seed20600612,TRAIN,266,0.9064490387721243,
a--c,D1_seed20600612,TRAIN,267,1.005844512948712,
a--c,D1_seed20600612,TRAIN,268,0.9789297324886911,
a--c,D1_seed20600612,TRAIN,269,1.1586296431697258,
a--c,D1_seed20600612,TRAIN,270,0.9044817914617489,
a--c,D1_seed20600612,TRAIN,271,1.1912130567583552,
a--c,D1_seed20600612,TRAIN,272,0.7915809332229731,
a--c,D1_seed20600612,TRAIN,273,0.7915543801405628,
a--c,D1_seed20600612,TRAIN,274,0.9062198620234676,
a--c,D1_seed20600612,TRAIN,275,0.9043397068224633,
a--c,D1_seed20600612,TRAIN,276,0.9787099523363219,
a--c,D1_seed20600612,TRAIN,277,1.1584010464141583,
a--c,D1_seed20600612,TRAIN,278,1.1909983681038698,
a--c,D1_seed20600612,TRAIN,279,1.005506470417472,
a--c,D1_seed20600612,TRAIN,280,0.9308421920972237,
a--c,D1_seed20600612,TRAIN,281,0.7913442585951816,
a--c,D1_seed20600612,TRAIN,282,0.9041419245725607,
a--c,D1_seed20600612,TRAIN,283,0.9307598576952474,
a--c,D1_seed20600612,TRAIN,284,1.005366267809598,
a--c,D1_seed20600612,TRAIN,285,1.1581726040802325,
a--c,D1_seed20600612,TRAIN,286,0.9058814843976131,
a--c,D1_seed20600612,TRAIN,287,0.9784098642157094,
a--c,D1_seed20600612,TRAIN,288,1.1906901491356692,
a--c,D1_seed20600612,TRAIN,289,1.1906584543398413,
a--c,D1_seed20600612,TRAIN,290,0.9039160835813842,
a--c,D1_seed20600612,TRAIN,291,0.9057372584665895,
a--c,D1_seed20600612,TRAIN,292,0.7910544292365418,
a--c,D1_seed20600612,TRAIN,293,0.9304822867247616,
a--c,D1_seed20600612,TRAIN,294,1.1579119509785405,
a--c,D1_seed20600612,TRAIN,295,0.9781877639785872,
a--c,D1_seed20600612,TRAIN,296,1.0050261773249556,
a--c,D1_seed20600612,TRAIN,297,0.9781327807924763,
a--c,D1_seed20600612,TRAIN,298,0.9036882844222426,
a--c,D1_seed20600612,TRAIN,299,1.0049419577089331,
a--c,D1_seed20600612,TRAIN,300,1.15774025198775,
a--c,D1_seed20600612,TRAIN,301,1.1902833188191846,
a--c,D1_seed20600612,TRAIN,302,0.7907908789219112,
a--c,D1_seed20600612,TRAIN,303,0.9302051211467189,
a--c,D1_seed20600612,TRAIN,304,0.9053663980487864,
a--c,D1_seed20600612,TRAIN,305,0.9779125878721415,
a--c,D1_seed20600612,TRAIN,306,1.1901273300004123,
a--c,D1_seed20600612,TRAIN,307,1.0047152635391137,
a--c,D1_seed20600612,TRAIN,308,0.7906326295144689,
a--c,D1_seed20600612,TRAIN,309,1.1574802250736893,
a--c,D1_seed20600612,TRAIN,310,0.9033472093829216,
a--c,D1_seed20600612,TRAIN,311,0.9051671789901259,
a--c,D1_seed20600612,TRAIN,312,0.9299564996518395,
a--c,D1_seed20600612,TRAIN,313,1.1573661766773604,
a--c,D1_seed20600612,TRAIN,314,0.9050826428971185,
a--c,D1_seed20600612,TRAIN,315,1.0044904966818442,
a--c,D1_seed20600612,TRAIN,316,0.7904231541422402,
a--c,D1_seed20600612,TRAIN,317,0.903151083562508,
a--c,D1_seed20600612,TRAIN,318,1.1897580883844585,
a--c,D1_seed20600612,TRAIN,319,0.9775310051946696,
a--c,D1_seed20600612,TRAIN,320,0.9297386146310986,
a--c,D1_seed20600612,TRAIN,321,0.9297114570235913,
a--c,D1_seed20600612,TRAIN,322,0.9048590081522032,
a--c,D1_seed20600612,TRAIN,323,1.0042697079391842,
a--c,D1_seed20600612,TRAIN,324,0.7902167233227463,
a--c,D1_seed20600612,TRAIN,325,1.1895466589418073,
a--c,D1_seed20600612,TRAIN,326,0.9773435966220406,
a--c,D1_seed20600612,TRAIN,327,1.1569732039828493,
a--c,D1_seed20600612,TRAIN,328,0.9028462098352422,
a--c,D1_seed20600612,TRAIN,329,0.9028181948206025,
a--c,D1_seed20600612,TRAIN,330,1.004076602460374,
a--c,D1_seed20600612,TRAIN,331,0.9294411371073402,
a--c,D1_seed20600612,TRAIN,332,0.9771814629426231,
a--c,D1_seed20600612,TRAIN,333,0.9045530594544057,
a--c,D1_seed20600612,TRAIN,334,0.7899587501753277,
a--c,D1_seed20600612,TRAIN,335,1.1567494735926467,
a--c,D1_seed20600612,TRAIN,336,1.189214526966147,
a--c,D1_seed20600612,TRAIN,337,1.1891835516080766,
a--c,D1_seed20600612,TRAIN,338,0.9044136883400116,
a--c,D1_seed20600612,TRAIN,339,0.9025399140439458,
a--c,D1_seed20600612,TRAIN,340,1.1566057294956273,
a--c,D1_seed20600612,TRAIN,341,0.9769370299512451,
a--c,D1_seed20600612,TRAIN,342,0.789749209042057,
a--c,D1_seed20600612,TRAIN,343,1.0037142895713511,
a--c,D1_seed20600612,TRAIN,344,0.9290858441208146,
a--c,D1_seed20600612,TRAIN,345,0.9290588655179584,
a--c,D1_seed20600612,TRAIN,346,0.9768018527412013,
a--c,D1_seed20600612,TRAIN,347,1.0036045278087147,
a--c,D1_seed20600612,TRAIN,348,0.9041324432827422,
a--c,D1_seed20600612,TRAIN,349,1.1888148960006013,
a--c,D1_seed20600612,TRAIN,350,1.156323702155306,
a--c,D1_seed20600612,TRAIN,351,0.7895168349552693,
a--c,D1_seed20600612,TRAIN,352,0.9021765458279973,
a--c,D1_seed20600612,TRAIN,353,1.1886919425414173,
a--c,D1_seed20600612,TRAIN,354,0.7894389638641265,
a--c,D1_seed20600612,TRAIN,355,1.0033826363243041,
a--c,D1_seed20600612,TRAIN,356,0.9765322857439412,
a--c,D1_seed20600612,TRAIN,357,0.9020375083733156,
a--c,D1_seed20600612,TRAIN,358,0.9038530954917782,
a--c,D1_seed20600612,TRAIN,359,0.9286806010772736,
a--c,D1_seed20600612,TRAIN,360,1.1560431979069998,
a--c,D1_seed20600612,TRAIN,361,0.9286273199236742,
a--c,D1_seed20600612,TRAIN,362,1.1884209164549309,
a--c,D1_seed20600612,TRAIN,363,1.1559589405586643,
a--c,D1_seed20600612,TRAIN,364,0.7891818177375427,
a--c,D1_seed20600612,TRAIN,365,0.9018161665361304,
a--c,D1_seed20600612,TRAIN,366,0.9036306982841082,
a--c,D1_seed20600612,TRAIN,367,1.0030527520859498,
a--c,D1_seed20600612,TRAIN,368,0.9762110634109264,
a--c,D1_seed20600612,TRAIN,369,1.1557904966344081,
a--c,D1_seed20600612,TRAIN,370,1.0029705480758169,
a--c,D1_seed20600612,TRAIN,371,0.9016506064710342,
a--c,D1_seed20600612,TRAIN,372,1.1881166925376954,
a--c,D1_seed20600612,TRAIN,373,0.9034360210242525,
a--c,D1_seed20600612,TRAIN,374,0.9760490349208327,
a--c,D1_seed20600612,TRAIN,375,0.7888980053105401,
a--c,D1_seed20600612,TRAIN,376,0.9282206732631653,
a--c,D1_seed20600612,TRAIN,377,1.155565638518698,
a--c,D1_seed20600612,TRAIN,378,0.9281674255728177,
a--c,D1_seed20600612,TRAIN,379,0.9032701503968199,
a--c,D1_seed20600612,TRAIN,380,0.9014022380858043,
a--c,D1_seed20600612,TRAIN,381,0.7887456991333008,
a--c,D1_seed20600612,TRAIN,382,1.0026429304734443,
a--c,D1_seed20600612,TRAIN,383,0.9758124311446615,
a--c,D1_seed20600612,TRAIN,384,1.1877600927007352,
a--c,D1_seed20600612,TRAIN,385,0.90126857161453,
a--c,D1_seed20600612,TRAIN,386,0.788620478450276,
a--c,D1_seed20600612,TRAIN,387,0.9030546499614467,
a--c,D1_seed20600612,TRAIN,388,0.9279059542647611,
a--c,D1_seed20600612,TRAIN,389,1.0024575493384549,
a--c,D1_seed20600612,TRAIN,390,1.1552140327603695,
a--c,D1_seed20600612,TRAIN,391,0.9756052604956191,
a--c,D1_seed20600612,TRAIN,392,1.1875273393587324,
a--c,D1_seed20600612,TRAIN,393,1.1551314111850903,
a--c,D1_seed20600612,TRAIN,394,0.9277473847483323,
a--c,D1_seed20600612,TRAIN,395,1.187435239835756,
a--c,D1_seed20600612,TRAIN,396,0.9028081071246479,
a--c,D1_seed20600612,TRAIN,397,0.7883408940832295,
a--c,D1_seed20600612,TRAIN,398,0.9754160680834758,
a--c,D1_seed20600612,TRAIN,399,0.9008861099070035,
a--c,D1_seed20600612,TRAIN,400,1.002155934833489,
a--c,D1_seed20600612,TRAIN,401,0.9008317598763992,
a--c,D1_seed20600612,TRAIN,402,0.9275318197205509,
a--c,D1_seed20600612,TRAIN,403,0.9752847291130379,
a--c,D1_seed20600612,TRAIN,404,0.9025892427755432,
a--c,D1_seed20600612,TRAIN,405,1.0020225744078792,
a--c,D1_seed20600612,TRAIN,406,1.1547710287626944,
a--c,D1_seed20600612,TRAIN,407,1.1870778337557688,
a--c,D1_seed20600612,TRAIN,408,0.7880631841100755,
a--c,D1_seed20600612,TRAIN,409,0.975127366843923,
a--c,D1_seed20600612,TRAIN,410,0.9024258541396717,
a--c,D1_seed20600612,TRAIN,411,1.186958430176897,
a--c,D1_seed20600612,TRAIN,412,1.001832879452634,
a--c,D1_seed20600612,TRAIN,413,1.1545767953151704,
a--c,D1_seed20600612,TRAIN,414,0.9004781140572654,
a--c,D1_seed20600612,TRAIN,415,0.9271862512396208,
a--c,D1_seed20600612,TRAIN,416,0.7878589192640088,
a--c,D1_seed20600612,TRAIN,417,1.154465197061233,
a--c,D1_seed20600612,TRAIN,418,0.9271067602947458,
a--c,D1_seed20600612,TRAIN,419,0.9021782489443941,
a--c,D1_seed20600612,TRAIN,420,0.7877583820440646,
a--c,D1_seed20600612,TRAIN,421,1.1866600046006583,
a--c,D1_seed20600612,TRAIN,422,0.9002616985660713,
a--c,D1_seed20600612,TRAIN,423,1.0015355983090977,
a--c,D1_seed20600612,TRAIN,424,0.9747322485954597,
a--c,D1_seed20600612,TRAIN,425,0.9020170265914388,
a--c,D1_seed20600612,TRAIN,426,1.1542212121098732,
a--c,D1_seed20600612,TRAIN,427,0.9746542649577491,
a--c,D1_seed20600612,TRAIN,428,0.9268453095811009,
a--c,D1_seed20600612,TRAIN,429,1.186425666880132,
a--c,D1_seed20600612,TRAIN,430,0.7875079823928332,
a--c,D1_seed20600612,TRAIN,431,1.001321574580916,
a--c,D1_seed20600612,TRAIN,432,0.8999926311789165,
a--c,D1_seed20600612,TRAIN,433,1.1540304727472201,
a--c,D1_seed20600612,TRAIN,434,0.9266876913085856,
a--c,D1_seed20600612,TRAIN,435,1.0012147869278714,
a--c,D1_seed20600612,TRAIN,436,0.8998851439839302,
a--c,D1_seed20600612,TRAIN,437,0.7873331022794751,
a--c,D1_seed20600612,TRAIN,438,1.186162228142897,
a--c,D1_seed20600612,TRAIN,439,0.9743421829439644,
a--c,D1_seed20600612,TRAIN,440,0.9016130674157183,
a--c,D1_seed20600612,TRAIN,441,0.8997522815763341,
a--c,D1_seed20600612,TRAIN,442,1.1860460412649634,
a--c,D1_seed20600612,TRAIN,443,0.9015326907468314,
a--c,D1_seed20600612,TRAIN,444,0.9264274104396578,
a--c,D1_seed20600612,TRAIN,445,0.9741867174398716,
a--c,D1_seed20600612,TRAIN,446,1.0009232347447468,
a--c,D1_seed20600612,TRAIN,447,1.1536523272444799,
a--c,D1_seed20600612,TRAIN,448,0.7870597877867722,
a--c,D1_seed20600612,TRAIN,449,1.0008437016254745,
a--c,D1_seed20600612,TRAIN,450,0.9262717460240066,
a--c,D1_seed20600612,TRAIN,451,0.8994859020495695,
a--c,D1_seed20600612,TRAIN,452,1.1535188792363962,
a--c,D1_seed20600612,TRAIN,453,1.1857268306643005,
a--c,D1_seed20600612,TRAIN,454,0.9739548494248104,
a--c,D1_seed20600612,TRAIN,455,0.7868864073858131,
a--c,D1_seed20600612,TRAIN,456,0.9011849967962149,
a--c,D1_seed20600612,TRAIN,457,0.786837196701171,
a--c,D1_seed20600612,TRAIN,458,0.9260655006577209,
a--c,D1_seed20600612,TRAIN,459,0.9011072049402629,
a--c,D1_seed20600612,TRAIN,460,1.0005567934136683,
a--c,D1_seed20600612,TRAIN,461,1.1532809837090017,
a--c,D1_seed20600612,TRAIN,462,0.899197923926169,
a--c,D1_seed20600612,TRAIN,463,1.1854431186909202,
a--c,D1_seed20600612,TRAIN,464,0.9737021250941661,
a--c,D1_seed20600612,TRAIN,465,0.9009502289301167,
a--c,D1_seed20600612,TRAIN,466,1.1531480393656874,
a--c,D1_seed20600612,TRAIN,467,1.1853268805487025,
a--c,D1_seed20600612,TRAIN,468,0.7865678945604802,
a--c,D1_seed20600612,TRAIN,469,1.000320052041269,
a--c,D1_seed20600612,TRAIN,470,0.9257575706993357,
a--c,D1_seed20600612,TRAIN,471,0.8989579699358551,
a--c,D1_seed20600612,TRAIN,472,0.9734951207079837,
a--c,D1_seed20600612,TRAIN,473,0.7864445995567394,
a--c,D1_seed20600612,TRAIN,474,0.9734450023338667,
a--c,D1_seed20600612,TRAIN,475,0.898854508430647,
a--c,D1_seed20600612,TRAIN,476,1.1850695184957831,
a--c,D1_seed20600612,TRAIN,477,0.9006331981519585,
a--c,D1_seed20600612,TRAIN,478,1.1528295040412073,
a--c,D1_seed20600612,TRAIN,479,1.0000612080120646,
a--c,D1_seed20600612,TRAIN,480,0.925503799436099,
a--c,D1_seed20600612,TRAIN,481,0.7862503445641933,
a--c,D1_seed20600612,TRAIN,482,0.9254533269743511,
a--c,D1_seed20600612,TRAIN,483,0.9004763538652646,
a--c,D1_seed20600612,TRAIN,484,1.1526726749339944,
a--c,D1_seed20600612,TRAIN,485,0.8985955882761151,
a--c,D1_seed20600612,TRAIN,486,1.1847878804776086,
a--c,D1_seed20600612,TRAIN,487,0.9998558595520077,
a--c,D1_seed20600612,TRAIN,488,0.9730931853430836,
a--c,D1_seed20600612,TRAIN,489,0.9998035022556052,
a--c,D1_seed20600612,TRAIN,490,1.1846727318290626,
